Entry	Entry name	Status	Protein names	Gene ontology IDs	Subcellular location [CC]
P49858	CNI_DROME	reviewed	Protein cornichon	GO:0005789; GO:0006888; GO:0007310; GO:0007350; GO:0009952; GO:0015031; GO:0016021; GO:0016192; GO:0046843	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:16396907}; Multi-pass membrane protein {ECO:0000269|PubMed:16396907}.
P14956	CECB_DROME	reviewed	Cecropin-B	GO:0005576; GO:0005615; GO:0006959; GO:0019731; GO:0045087; GO:0050829; GO:0050830	SUBCELLULAR LOCATION: Secreted.
Q9VAM6	CISD2_DROME	reviewed	CDGSH iron-sulfur domain-containing protein 2 homolog	GO:0005789; GO:0016021; GO:0046872; GO:0051537	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
P08144	AMYA_DROME	reviewed	Alpha-amylase A (EC 3.2.1.1) (1,4-alpha-D-glucan glucanohydrolase)	GO:0004556; GO:0005509; GO:0005576; GO:0005975; GO:0103025	
P05623	A70A_DROME	reviewed	Accessory gland-specific peptide 70A (Paragonial peptide B) (Sex peptide) (SP)	GO:0001664; GO:0005179; GO:0005576; GO:0005615; GO:0006718; GO:0007186; GO:0007557; GO:0007621; GO:0008343; GO:0018991; GO:0032504; GO:0045297; GO:0045434; GO:0046008; GO:0046662; GO:0048042; GO:0048477	SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:3135120}.
Q8SZA8	ADXH2_DROME	reviewed	Adrenodoxin-like protein 2, mitochondrial (Ferredoxin-2)	GO:0005759; GO:0006694; GO:0009055; GO:0045998; GO:0046872; GO:0051537	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000255}.
Q9VAP2	DGT6_DROME	reviewed	Augmin complex subunit dgt6 (Dim gamma-tubulin 6)	GO:0000777; GO:0000922; GO:0005737; GO:0005815; GO:0005819; GO:0005874; GO:0007052; GO:0007088; GO:0051225; GO:0051301; GO:0070652	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, spindle {ECO:0000269|PubMed:17412918, ECO:0000269|PubMed:19836241}. Cytoplasm, cytoskeleton, spindle pole {ECO:0000269|PubMed:23785300}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:24829288}. Chromosome, centromere {ECO:0000269|PubMed:24829288}. Chromosome, centromere, kinetochore {ECO:0000269|PubMed:19836241}. Note=During mitosis, localizes at aster centers in prophase cells (PubMed:19836241). In prometaphase and metaphase, associates with the entire spindle (PubMed:19836241). During early anaphase, primarily detected on the kinetochore fibers undergoing anaphase shortening (PubMed:19836241). In late anaphase and telophase, becomes enriched at the central spindle but is excluded from its middle region (PubMed:19836241). In interphase cells, displays a uniform distribution (PubMed:19836241). Enriched at spindle poles during meiosis in oocytes (PubMed:23785300). During male meiosis, localizes to kinetochores in a microtubule-independent manner but does not concentrate on spindle microtubules (PubMed:24829288). {ECO:0000269|PubMed:19836241, ECO:0000269|PubMed:23785300}.
P54352	EAS_DROME	reviewed	Ethanolamine kinase (EK) (EC 2.7.1.82) (Protein easily shocked)	GO:0001666; GO:0004103; GO:0004305; GO:0005524; GO:0005737; GO:0006646; GO:0007420; GO:0007616; GO:0007638; GO:0008306; GO:0009612; GO:0016319; GO:0046337; GO:0046959; GO:0055059	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
Q7JVI3	EIF3M_DROME	reviewed	Eukaryotic translation initiation factor 3 subunit M (eIF3m) (Transport and Golgi organization protein 7) (Tango-7)	GO:0001732; GO:0002183; GO:0003743; GO:0005794; GO:0005829; GO:0005852; GO:0006412; GO:0007030; GO:0007291; GO:0009306; GO:0016282; GO:0031369; GO:0033290; GO:0070865; GO:0071541; GO:0089720; GO:0097202; GO:2001272	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03012, ECO:0000269|PubMed:16452979}. Golgi apparatus {ECO:0000255|HAMAP-Rule:MF_03012, ECO:0000269|PubMed:16452979}.
Q8MQI6	ELOF1_DROME	reviewed	Transcription elongation factor 1 homolog	GO:0000993; GO:0006368; GO:0008023; GO:0046872; GO:0048096	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q9VH48	CARM1_DROME	reviewed	Probable histone-arginine methyltransferase CARMER (EC 2.1.1.319) (Coactivator arginine methyltransferase for EcR/Usp) (Protein arginine N-methyltransferase 4) (DART4)	GO:0005634; GO:0005737; GO:0008469; GO:0016571; GO:0019919; GO:0034969; GO:0035097; GO:0035241; GO:0035242; GO:0042054	SUBCELLULAR LOCATION: Cytoplasm. Nucleus.
Q9VD83	BURS_DROME	reviewed	Bursicon (Bursicon subunit alpha) (Cuticle-tanning hormone)	GO:0005179; GO:0005576; GO:0007298; GO:0007593; GO:0030709; GO:0031395; GO:0036335; GO:0043195; GO:0046982; GO:0048067	SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:15242619, ECO:0000269|PubMed:15703293}.
Q9VZD2	BN3D3_DROME	reviewed	Probable RNA methyltransferase CG11342 (EC 2.1.1.-)	GO:0005737; GO:0008171; GO:0008173; GO:0010586; GO:2000632	
Q24210	CSKP_DROME	reviewed	Peripheral plasma membrane protein CASK (dCASK) (EC 2.7.11.17) (Calcium/calmodulin-dependent protein kinase) (CAKI) (Camguk)	GO:0004683; GO:0005516; GO:0005524; GO:0005886; GO:0007163; GO:0007269; GO:0007274; GO:0007298; GO:0007615; GO:0007616; GO:0007628; GO:0008049; GO:0008344; GO:0008582; GO:0016080; GO:0016081; GO:0031594; GO:0040011; GO:0040012; GO:0042043; GO:0046928; GO:0048149; GO:0048488; GO:0061174; GO:0072375; GO:1900073; GO:1900244; GO:2000331	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:15901771}; Peripheral membrane protein {ECO:0000269|PubMed:15901771}. Note=Eag recruits CASK to the plasma membrane.
Q9VN93	CPR1_DROME	reviewed	Putative cysteine proteinase CG12163 (EC 3.4.22.-)	GO:0004197; GO:0005615; GO:0005764; GO:0045169; GO:0051603; GO:0098595	
Q9VC61	CRERF_DROME	reviewed	Protein CREBRF homolog (Protein Repressed by Tor)	GO:0003677; GO:0003700; GO:0005634; GO:0005829; GO:0006986; GO:0038202; GO:0042594; GO:0045893; GO:0046982	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:25920570}. Cytoplasm {ECO:0000269|PubMed:25920570}. Chlorosome {ECO:0000269|PubMed:25920570}. Note=Transolcation from the cytoplasm to the nucleus is promoted by dephosphorylation and inhibited by phosphorylation. Binds to chromatin. {ECO:0000269|PubMed:25920570}.
Q9V726	CPSF1_DROME	reviewed	Cleavage and polyadenylation specificity factor subunit 1 (Cleavage and polyadenylation specificity factor 160 kDa subunit) (CPSF 160 kDa subunit) (dCPSF 160)	GO:0003730; GO:0005634; GO:0005847; GO:0006378; GO:0010508; GO:0017022; GO:0098789	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q9VYD1	C1716_DROME	reviewed	Probable histone-lysine N-methyltransferase CG1716 (EC 2.1.1.43)	GO:0000785; GO:0002168; GO:0003677; GO:0005634; GO:0006355; GO:0010452; GO:0016571; GO:0018024; GO:0035076; GO:0035220; GO:0046975; GO:0051219	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}. Chromosome {ECO:0000305}.
O46051	C4D14_DROME	reviewed	Probable cytochrome P450 4d14 (EC 1.14.-.-) (CYPIVD14)	GO:0004497; GO:0005506; GO:0005789; GO:0016705; GO:0020037	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}. Microsome membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}.
Q9V399	CP303_DROME	reviewed	Probable cytochrome P450 303a1 (EC 1.14.-.-) (CYPCCCIIIA1)	GO:0004497; GO:0005506; GO:0005789; GO:0007423; GO:0016705; GO:0020037	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}. Microsome membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}.
Q9VLL3	AK200_DROME	reviewed	A-kinase anchor protein 200	GO:0005112; GO:0005737; GO:0005829; GO:0005856; GO:0005886; GO:0007281; GO:0007623; GO:0032956; GO:0034237; GO:0045747; GO:0048149; GO:0051015; GO:0071361; GO:0090175; GO:1905477; GO:2000249	SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:10480936, ECO:0000269|PubMed:10480937, ECO:0000269|PubMed:12223401}. Cell membrane {ECO:0000269|PubMed:10480937, ECO:0000269|PubMed:12223401}; Lipid-anchor {ECO:0000269|PubMed:10480937, ECO:0000269|PubMed:12223401}. Cytoplasm, cytoskeleton {ECO:0000305|PubMed:10480937}.
P07140	ACES_DROME	reviewed	Acetylcholinesterase (AChE) (EC 3.1.1.7) [Cleaved into: Acetylcholinesterase 16 kDa subunit; Acetylcholinesterase 55 kDa subunit]	GO:0001507; GO:0003990; GO:0004104; GO:0005737; GO:0005886; GO:0006581; GO:0007268; GO:0030054; GO:0031225; GO:0042331; GO:0042426; GO:0042803; GO:0043083; GO:0043199	SUBCELLULAR LOCATION: Cell junction, synapse. Cell membrane; Lipid-anchor, GPI-anchor. Note=Attached to the membrane of the neuronal cholinergic synapses by a GPI-anchor.
Q9VWA1	CLC_DROME	reviewed	Clathrin light chain (dClc)	GO:0005198; GO:0005737; GO:0005886; GO:0005938; GO:0006886; GO:0030125; GO:0030130; GO:0030132; GO:0030136; GO:0030672; GO:0032050; GO:0048268; GO:0071439; GO:0072583; GO:0072686; GO:0099631	SUBCELLULAR LOCATION: Cytoplasmic vesicle membrane; Peripheral membrane protein; Cytoplasmic side. Membrane, coated pit; Peripheral membrane protein; Cytoplasmic side. Note=Cytoplasmic face of coated pits and vesicles.
Q24049	AMN_DROME	reviewed	Amnesiac neuropeptides [Cleaved into: Amnesiac peptide 24; Amnesiac peptide 30; Amnesiac peptide 56]	GO:0001664; GO:0005184; GO:0005615; GO:0006836; GO:0007190; GO:0007218; GO:0007611; GO:0007613; GO:0007615; GO:0007616; GO:0007619; GO:0008016; GO:0008049; GO:0008355; GO:0009408; GO:0019933; GO:0040040; GO:0042066; GO:0048149; GO:0048266; GO:0072375	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
O02649	CH60A_DROME	reviewed	Heat shock protein 60A	GO:0005524; GO:0005739; GO:0005743; GO:0005759; GO:0005829; GO:0006458; GO:0006626; GO:0007005; GO:0008637; GO:0034605; GO:0042026; GO:0045041; GO:0051082	SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000250}.
Q9V452	CHRC_DROME	reviewed	Chromatin accessibility complex 16kD protein	GO:0003700; GO:0008623; GO:0042766; GO:0046982	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10856248, ECO:0000269|PubMed:11447119}.
P15364	AMAL_DROME	reviewed	Protein amalgam	GO:0005886; GO:0031225	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Lipid-anchor, GPI-anchor {ECO:0000305}.
P07182	CH36_DROME	reviewed	Chorion protein S36	GO:0005213; GO:0005576; GO:0007305; GO:0007306; GO:0042600	SUBCELLULAR LOCATION: Secreted.
Q9VW51	ELL_DROME	reviewed	RNA polymerase II elongation factor Ell (dELL)	GO:0003682; GO:0005634; GO:0005700; GO:0005703; GO:0005730; GO:0006368; GO:0008023; GO:0032968; GO:0035327; GO:0042795; GO:0043620; GO:0048190; GO:0070063; GO:0097150	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11689450, ECO:0000269|PubMed:22195968}. Nucleus, nucleolus {ECO:0000269|PubMed:11689450}. Chromosome {ECO:0000269|PubMed:11689450, ECO:0000269|PubMed:23932780}. Note=Localizes with RNA polymerase II at many transcriptionally active sites along polytene euchromatic chromosome arms and at developmental puff sites. Upon heat shock, relocalizes together with RNA polymerase II to selected heat shock puffs (PubMed:11689450). Associates to transcriptionally active chromatin at snRNA genes (PubMed:22195968). {ECO:0000269|PubMed:11689450, ECO:0000269|PubMed:22195968}.
O46200	A63F_DROME	reviewed	Accessory gland protein Acp63F	GO:0005615; GO:0007610; GO:0032504	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
P32234	128UP_DROME	reviewed	GTP-binding protein 128up	GO:0002181; GO:0005525; GO:0005737	
Q9V4N3	CYB5_DROME	reviewed	Cytochrome b5 (CYTB5)	GO:0005789; GO:0012505; GO:0016021; GO:0020037; GO:0035206; GO:0045610; GO:0046872; GO:0055114	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250}; Single-pass membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Microsome membrane {ECO:0000250}; Single-pass membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}.
Q960N3	CORT_DROME	reviewed	Protein cortex	GO:0005737; GO:0007143; GO:0007144; GO:0007147; GO:0007279; GO:0007343; GO:0007349; GO:0010997; GO:0031145; GO:0045143; GO:0048477; GO:0097027; GO:1904668; GO:1905786	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:11252055}.
Q9VFR0	BCCIP_DROME	reviewed	Protein BCCIP homolog	GO:0000079; GO:0000132; GO:0005623; GO:0005813; GO:0006974; GO:0007052; GO:0015631; GO:0019207; GO:0019887; GO:0034453; GO:0045859; GO:0090307; GO:0097431	
Q9VA27	CP4C3_DROME	reviewed	Cytochrome P450 4c3 (EC 1.14.-.-) (CYPIVC3)	GO:0004497; GO:0005506; GO:0005789; GO:0016705; GO:0020037	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}. Microsome membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}.
Q9VVR9	C12C1_DROME	reviewed	Probable cytochrome P450 12c1, mitochondrial (EC 1.14.-.-) (CYPXIIC1)	GO:0004497; GO:0005506; GO:0016705; GO:0020037; GO:0031966	SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000305}.
Q9VGG5	CAD87_DROME	reviewed	Cadherin-87A	GO:0005509; GO:0005887; GO:0007155; GO:0007156; GO:0016339; GO:0044331	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}.
Q9VPT8	CPSF4_DROME	reviewed	Cleavage and polyadenylation specificity factor subunit 4 (EC 3.1.-.-) (Cleavage and polyadenylation specificity factor 30 kDa subunit) (Protein clipper)	GO:0003723; GO:0004521; GO:0005847; GO:0006378; GO:0007275; GO:0008270; GO:0098789	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:9512528}.
O46227	A33A_DROME	reviewed	Accessory gland peptide Acp33A	GO:0005179; GO:0005576; GO:0005615; GO:0032504; GO:0045434	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
Q9VLQ1	ALG5_DROME	reviewed	Dolichyl-phosphate beta-glucosyltransferase (EC 2.4.1.117) (Wollknaeuel)	GO:0004581; GO:0005783; GO:0005789; GO:0006487; GO:0006493; GO:0007009; GO:0007029; GO:0007030; GO:0007379; GO:0007509; GO:0009953; GO:0010004; GO:0016021; GO:0019991; GO:0040003	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:21199819}; Single-pass type II membrane protein {ECO:0000269|PubMed:21199819}.
Q9VEC3	ARP5_DROME	reviewed	Actin-related protein 5	GO:0005634; GO:0005737; GO:0006302; GO:0006310; GO:0006338; GO:0006351; GO:0006355; GO:0031011; GO:0032508; GO:0043044	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:16618800}.
Q9VGH7	CLCN2_DROME	reviewed	Chloride channel protein 2 (ClC-2) (DmClC-2) (Chloride channel-a)	GO:0003091; GO:0003097; GO:0005247; GO:0005254; GO:0005887; GO:0006821; GO:0009925; GO:0015629; GO:0016324; GO:0030321; GO:0034707; GO:0034765; GO:0035377; GO:1902476	SUBCELLULAR LOCATION: Membrane {ECO:0000255}; Multi-pass membrane protein {ECO:0000255}.
P16909	18C_DROME	reviewed	Histone-like protein 18C	GO:0000785; GO:0000790; GO:0005634; GO:0035042; GO:0035092; GO:0036126	
Q9VPN2	AMNLS_DROME	reviewed	Protein amnionless	GO:0005886; GO:0015031; GO:0016021; GO:0097017; GO:0097206	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305|PubMed:23264686}; Single-pass type I membrane protein {ECO:0000255}.
Q9V774	C6A21_DROME	reviewed	Probable cytochrome P450 6a21 (EC 1.14.-.-) (CYPVIA21)	GO:0004497; GO:0005506; GO:0005789; GO:0016705; GO:0020037	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}. Microsome membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}.
Q9VTI8	CHRB_DROME	reviewed	Protein charybde (Protein charybdis) (Protein regulated in development and DNA damage response 1) (REDD-1)	GO:0005737; GO:0006915; GO:0006979; GO:0008219; GO:0008258; GO:0009968; GO:0032006; GO:0045926	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
Q9V3G6	CNO10_DROME	reviewed	CCR4-NOT transcription complex subunit 10 (CNOT10)	GO:0005634; GO:0005737; GO:0006402; GO:0017148; GO:0030014; GO:0031047	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}.
Q9W1V1	ANM7_DROME	reviewed	Protein arginine N-methyltransferase 7 (Dart7) (EC 2.1.1.-)	GO:0016274; GO:0018216; GO:0019919; GO:0035241; GO:0035243	
P27091	60A_DROME	reviewed	Protein 60A (Protein glass bottom boat)	GO:0005125; GO:0005160; GO:0005576; GO:0005615; GO:0007274; GO:0007391; GO:0007419; GO:0007474; GO:0007504; GO:0007528; GO:0008083; GO:0008586; GO:0010862; GO:0012505; GO:0030509; GO:0030707; GO:0031045; GO:0035222; GO:0036099; GO:0042981; GO:0043408; GO:0045202; GO:0045464; GO:0045887; GO:0046928; GO:0046982; GO:0048018; GO:0048468; GO:0048557; GO:0048636; GO:0050806; GO:0060395	SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:1601181}.
A1Z9X0	APKC_DROME	reviewed	Atypical protein kinase C (EC 2.7.11.13)	GO:0000132; GO:0001738; GO:0002052; GO:0003382; GO:0004674; GO:0004697; GO:0005524; GO:0005623; GO:0005938; GO:0006468; GO:0007043; GO:0007163; GO:0007283; GO:0007294; GO:0007314; GO:0007416; GO:0007423; GO:0007430; GO:0007613; GO:0010592; GO:0016324; GO:0016327; GO:0016332; GO:0016334; GO:0017022; GO:0018105; GO:0030011; GO:0030860; GO:0034332; GO:0035003; GO:0035011; GO:0035556; GO:0045167; GO:0045176; GO:0045179; GO:0045186; GO:0045196; GO:0045197; GO:0045198; GO:0046667; GO:0046872; GO:0051491; GO:0051601; GO:0055059; GO:0060446; GO:0072659; GO:0090163; GO:1904580	SUBCELLULAR LOCATION: Cytoplasm, cell cortex {ECO:0000269|PubMed:10995441, ECO:0000269|PubMed:11734648, ECO:0000269|PubMed:15302858, ECO:0000269|PubMed:18614576, ECO:0000269|PubMed:20434988, ECO:0000269|PubMed:24830287}. Apicolateral cell membrane {ECO:0000269|PubMed:10995441, ECO:0000269|PubMed:11734648, ECO:0000269|PubMed:15302858, ECO:0000269|PubMed:18614576, ECO:0000269|PubMed:20434988, ECO:0000269|PubMed:24830287}; Peripheral membrane protein {ECO:0000269|PubMed:10995441, ECO:0000269|PubMed:11734648, ECO:0000269|PubMed:15302858, ECO:0000269|PubMed:18614576, ECO:0000269|PubMed:20434988, ECO:0000269|PubMed:24830287}. Note=Cytoplasmic at interphase but localizes to the apical cell cortex during mitosis. {ECO:0000269|PubMed:10995441, ECO:0000269|PubMed:11734648, ECO:0000269|PubMed:15302858, ECO:0000269|PubMed:18614576, ECO:0000269|PubMed:20434988, ECO:0000269|PubMed:24830287}.
P36872	2ABA_DROME	reviewed	Protein phosphatase PP2A 55 kDa regulatory subunit (PR55) (Protein phosphatase PP2A regulatory subunit B) (Protein twins)	GO:0000159; GO:0000278; GO:0005634; GO:0005829; GO:0006470; GO:0007091; GO:0007098; GO:0007406; GO:0007423; GO:0007447; GO:0007623; GO:0019888; GO:0030071; GO:0045201; GO:0045880; GO:0046599; GO:0050821; GO:0070262; GO:0090263	
Q05201	EYA_DROME	reviewed	Developmental protein eyes absent (EC 3.1.3.48) (Protein Clift)	GO:0001744; GO:0001746; GO:0003713; GO:0004721; GO:0004725; GO:0005634; GO:0005737; GO:0005829; GO:0006351; GO:0006470; GO:0007280; GO:0007283; GO:0007411; GO:0007419; GO:0007435; GO:0007455; GO:0007498; GO:0007526; GO:0008134; GO:0008406; GO:0008584; GO:0009416; GO:0009996; GO:0010628; GO:0016576; GO:0030707; GO:0030946; GO:0042051; GO:0042675; GO:0045087; GO:0045739; GO:0045944; GO:0046872; GO:0048749; GO:0048856; GO:0070285; GO:0072499; GO:2001240	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:8431945}.
P35122	UCHL_DROME	reviewed	Ubiquitin carboxyl-terminal hydrolase (EC 3.4.19.12) (Ubiquitin thioesterase)	GO:0004843; GO:0005737; GO:0006511; GO:0016579	
P13238	VTU2_DROME	reviewed	Vitelline membrane protein Vm26Ab (Protein SV23) (Protein TU-4)	GO:0005576; GO:0007304; GO:0007305; GO:0007343; GO:0009617; GO:0060388	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
O02373	UGDH_DROME	reviewed	UDP-glucose 6-dehydrogenase (UDP-Glc dehydrogenase) (UDP-GlcDH) (UDPGDH) (EC 1.1.1.22) (Protein sugarless) (Protein suppenkasper)	GO:0003979; GO:0005634; GO:0005829; GO:0006024; GO:0006065; GO:0007367; GO:0007427; GO:0007509; GO:0008543; GO:0015014; GO:0016055; GO:0030206; GO:0051287	
Q9V6U8	UBA3_DROME	reviewed	Nedd8-activating enzyme E1 catalytic subunit (EC 6.2.1.-) (Ubiquitin-activating enzyme 3 homolog)	GO:0005524; GO:0005634; GO:0005737; GO:0019781; GO:0032446; GO:0032991; GO:0045116; GO:0045879	
Q9VFK3	SOTI_DROME	reviewed	Male-specific protein scotti	GO:0007291	
Q9W4P5	VA0D1_DROME	reviewed	V-type proton ATPase subunit d 1 (V-ATPase subunit d 1) (V-ATPase 39 kDa subunit) (Vacuolar H+ ATPase subunit AC39-1) (Vacuolar proton pump subunit d 1)	GO:0000220; GO:0005623; GO:0005765; GO:0005769; GO:0005886; GO:0006879; GO:0007034; GO:0007035; GO:0007430; GO:0008553; GO:0016471; GO:0033181; GO:0036295; GO:0046961; GO:1902600	
Q9VQK0	U518_DROME	reviewed	UPF0518 protein CG3558		
Q9VE11	U488_DROME	reviewed	UPF0488 protein CG14286		
O76906	CRM_DROME	reviewed	Protein cramped	GO:0003677; GO:0003682; GO:0005634; GO:0006355; GO:0007379	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:9310333}. Note=During S-phase in early embryogenesis. Colocalizes with PCNA in polytene nuclei during embryogenesis.
P22058	CPD1_DROME	reviewed	Chromosomal protein D1	GO:0000786; GO:0000792; GO:0003680; GO:0003696; GO:0005634; GO:0005700; GO:0005737	SUBCELLULAR LOCATION: Nucleus. Chromosome.
Q9VNH1	BN3D2_DROME	reviewed	Probable RNA methyltransferase CG1239 (EC 2.1.1.-)	GO:0008171; GO:0008173; GO:0017069; GO:0040031	
Q24298	CADE_DROME	reviewed	DE-cadherin (Protein shotgun)	GO:0000902; GO:0001738; GO:0001745; GO:0001748; GO:0002009; GO:0003151; GO:0005509; GO:0005886; GO:0005887; GO:0005912; GO:0005913; GO:0005914; GO:0005915; GO:0005938; GO:0007155; GO:0007156; GO:0007163; GO:0007280; GO:0007281; GO:0007297; GO:0007298; GO:0007314; GO:0007370; GO:0007379; GO:0007399; GO:0007409; GO:0007411; GO:0007420; GO:0007424; GO:0007435; GO:0007506; GO:0007507; GO:0008013; GO:0008258; GO:0008354; GO:0008356; GO:0008406; GO:0010004; GO:0016318; GO:0016339; GO:0016342; GO:0017022; GO:0030031; GO:0030175; GO:0030708; GO:0030720; GO:0035019; GO:0035099; GO:0035147; GO:0035160; GO:0035212; GO:0035262; GO:0036099; GO:0042060; GO:0042803; GO:0043296; GO:0044331; GO:0045176; GO:0045186; GO:0048477; GO:0050832; GO:0055037; GO:0071907; GO:0090254; GO:0098609; GO:0098730; GO:1903688	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305|PubMed:22491943}; Single-pass type I membrane protein {ECO:0000305}.
P56721	COLL_DROME	reviewed	Transcription factor collier (Transcription factor knot)	GO:0001228; GO:0001700; GO:0003677; GO:0005634; GO:0006355; GO:0007350; GO:0007367; GO:0007419; GO:0007474; GO:0007476; GO:0007526; GO:0009608; GO:0010468; GO:0016204; GO:0035203; GO:0035287; GO:0035288; GO:0035289; GO:0035291; GO:0042694; GO:0045087; GO:0045944; GO:0046872; GO:0046983; GO:0048813; GO:0048814	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
Q9VVN6	CP312_DROME	reviewed	Probable cytochrome P450 312a1 (EC 1.14.-.-) (CYPCCCXIIA1)	GO:0004497; GO:0005506; GO:0005789; GO:0016705; GO:0020037	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}. Microsome membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}.
Q9VLL0	ACSF4_DROME	reviewed	Beta-alanine-activating enzyme (EC 6.2.1.-) (Acyl-CoA synthetase family member 4)	GO:0005524; GO:0006631; GO:0016874	
P36179	2AAA_DROME	reviewed	Serine/threonine-protein phosphatase PP2A 65 kDa regulatory subunit (PR65) (Protein phosphatase PP2A regulatory subunit A)	GO:0000159; GO:0005654; GO:0005737; GO:0005814; GO:0005829; GO:0006470; GO:0006914; GO:0007059; GO:0007098; GO:0007099; GO:0007623; GO:0019888; GO:0035331; GO:0045879; GO:0046627; GO:0051225	
Q9V3R1	A36DE_DROME	reviewed	Accessory gland protein Acp36DE	GO:0005179; GO:0005576; GO:0005615; GO:0032504; GO:0042628; GO:0045434; GO:0046692; GO:0046693	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
Q8IA41	GLT11_DROME	reviewed	Putative polypeptide N-acetylgalactosaminyltransferase 11 (pp-GaNTase 11) (EC 2.4.1.41) (Protein-UDP acetylgalactosaminyltransferase 11) (UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase 11)	GO:0000139; GO:0004653; GO:0005794; GO:0006486; GO:0009312; GO:0016021; GO:0030246; GO:0046872	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000250}; Single-pass type II membrane protein {ECO:0000250}.
O96860	DYL2_DROME	reviewed	Dynein light chain 2, cytoplasmic (8 kDa dynein light chain)	GO:0003774; GO:0005737; GO:0005874; GO:0007017; GO:0030286; GO:0045505; GO:0051959; GO:2000582	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton.
Q9VYX1	ENY2_DROME	reviewed	Enhancer of yellow 2 transcription factor	GO:0000124; GO:0000785; GO:0001094; GO:0003682; GO:0003713; GO:0005634; GO:0005643; GO:0005737; GO:0006357; GO:0006368; GO:0006406; GO:0016578; GO:0016973; GO:0030374; GO:0031936; GO:0034399; GO:0043035; GO:0045893; GO:0045944; GO:0070390; GO:0070742; GO:0071819	SUBCELLULAR LOCATION: Nucleus, nucleoplasm. Nucleus, nuclear pore complex. Cytoplasm. Note=Localizes to nuclear periphery, in contact with the nuclear pore complex (NPC).
