Entry	Entry name	Status	Protein names	Gene ontology IDs	Subcellular location [CC]
Q0E0C6	OPR8_ORYSJ	reviewed	Putative 12-oxophytodienoate reductase 8 (EC 1.3.1.-) (OPDA-reductase 8) (OsOPR8)	GO:0010181; GO:0016491; GO:0031408	
C7J4U3	OST4A_ORYSJ	reviewed	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 4A	GO:0005789; GO:0016021	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250}; Single-pass type III membrane protein {ECO:0000250}.
Q10ST8	NLTPX_ORYSJ	reviewed	Non-specific lipid-transfer protein 2 (nsLTP2) (7 kDa lipid transfer protein)	GO:0006869; GO:0008289	
P0DO07	PIK2_ORYSJ	reviewed	Disease resistance protein Pik-2 (Pik-2 blast resistance protein)	GO:0005524; GO:0009626; GO:0009870; GO:0042742; GO:0043531	
Q5N7W4	RH30_ORYSJ	reviewed	DEAD-box ATP-dependent RNA helicase 30 (EC 3.6.4.13)	GO:0000184; GO:0003723; GO:0003724; GO:0005524; GO:0005634; GO:0006364	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q9SDK9	RFA3_ORYSJ	reviewed	Replication protein A 14 kDa subunit (OsRPA14) (Replication factor A protein 3) (Replication protein A 3)	GO:0003677; GO:0005634; GO:0006260; GO:0006281; GO:0006310	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q5N942	SAPK4_ORYSJ	reviewed	Serine/threonine-protein kinase SAPK4 (EC 2.7.11.1) (Osmotic stress/abscisic acid-activated protein kinase 4) (RK2 kinase) (stress-activated protein kinase 4) (OsSAPK4)	GO:0004674; GO:0005524; GO:0005634; GO:0005737; GO:0006468; GO:0009738; GO:0035556	
Q67VW6	TGHH_ORYSJ	reviewed	G patch domain-containing protein TGH homolog (Protein TOUGH homolog)	GO:0005634; GO:0006397; GO:0010087; GO:0030422; GO:0035196; GO:0040008; GO:0070878; GO:0070883	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q8GXN9}.
Q8S920	UBC5A_ORYSJ	reviewed	Ubiquitin-conjugating enzyme E2 5A (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme 5A) (Ubiquitin carrier protein 5a) (OsUBC5a) (Ubiquitin-protein ligase 5A)	GO:0004842; GO:0005524; GO:0006511; GO:0016567; GO:0061631	
Q84ZM7	VITH3_ORYSJ	reviewed	Vacuolar iron transporter homolog 3 (Protein NODULIN-LIKE 3)	GO:0005381; GO:0005384; GO:0005623; GO:0005774; GO:0006880; GO:0016021; GO:0030026	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000250|UniProtKB:Q6MWE5}; Multi-pass membrane protein {ECO:0000255}.
Q7XLD4	ZIP3_ORYSJ	reviewed	Zinc transporter 3 (ZRT/IRT-like protein 3) (OsZIP3)	GO:0005385; GO:0005886; GO:0006829; GO:0016021; GO:0071577	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q10QA5	D14_ORYSJ	reviewed	Strigolactone esterase D14 (EC 3.1.-.-) (Protein DWARF 14) (Protein DWARF 88) (Protein HIGH-TILLERING DWARF 2)	GO:0005634; GO:0005737; GO:0010223; GO:0016787; GO:1901601	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:24131983}. Nucleus {ECO:0000269|PubMed:24131983, ECO:0000269|PubMed:24616269}. Note=The interaction between D14 and SLR1 takes place in the nucleus (PubMed:24131983). The interaction between D14 and D3 takes place in the nucleus (PubMed:24616269). {ECO:0000269|PubMed:24131983, ECO:0000269|PubMed:24616269}.
Q851K1	GL36_ORYSJ	reviewed	Germin-like protein 3-6	GO:0005618; GO:0030145; GO:0045735; GO:0048046	SUBCELLULAR LOCATION: Secreted, extracellular space, apoplast {ECO:0000250}.
Q6Z433	GAT17_ORYSJ	reviewed	GATA transcription factor 17 (OsGATA17) (Protein TIFY 2a) (OsTIFY2a)	GO:0005634; GO:0006355; GO:0008270; GO:0043565	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00357}.
Q5ZEG0	MHZ4_ORYSJ	reviewed	Protein MAO HUZI 4, chloroplastic	GO:0009688; GO:0009941; GO:0016021; GO:0016123; GO:0031969	SUBCELLULAR LOCATION: Plastid, chloroplast envelope {ECO:0000305|PubMed:25330236}. Plastid, chloroplast membrane {ECO:0000305|PubMed:25330236}; Multi-pass membrane protein {ECO:0000255}.
Q2QZ80	LAC21_ORYSJ	reviewed	Laccase-21 (EC 1.10.3.2) (Benzenediol:oxygen oxidoreductase 21) (Diphenol oxidase 21) (Urishiol oxidase 21)	GO:0004322; GO:0005507; GO:0005886; GO:0006826; GO:0046274; GO:0048046; GO:0052716; GO:0055072	SUBCELLULAR LOCATION: Secreted, extracellular space, apoplast {ECO:0000305}.
Q7XUW4	KOR2_ORYSJ	reviewed	Potassium channel KOR2 (K(+) outward-rectifying channel 2)	GO:0005249; GO:0016021; GO:0034765	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
B9G2X9	KN14O_ORYSJ	reviewed	Kinesin-like protein KIN-14O	GO:0003777; GO:0005524; GO:0005871; GO:0005874; GO:0007018; GO:0008017; GO:0016887	
Q943E9	HS17B_ORYSJ	reviewed	17.9 kDa heat shock protein 2 (OsHsp17.9B)	GO:0000302; GO:0005737; GO:0006457; GO:0009408; GO:0009651; GO:0043621; GO:0051082; GO:0051259	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}.
Q336R9	MSRA4_ORYSJ	reviewed	Peptide methionine sulfoxide reductase A4, chloroplastic (OsMSRA4) (EC 1.8.4.11) (Peptide-methionine (S)-S-oxide reductase) (Peptide Met(O) reductase) (Protein-methionine-S-oxide reductase)	GO:0005737; GO:0005739; GO:0006979; GO:0008113; GO:0009416; GO:0009507; GO:0009570; GO:0009651; GO:0009941; GO:0034599; GO:0036456	SUBCELLULAR LOCATION: Plastid, chloroplast.
Q67IX6	PDI14_ORYSJ	reviewed	Protein disulfide isomerase-like 1-4 (OsPDIL1-4) (EC 5.3.4.1) (Protein disulfide isomerase-like 2-1) (OsPDIL2-1)	GO:0003756; GO:0005623; GO:0005783; GO:0005788; GO:0006457; GO:0034976; GO:0045454	SUBCELLULAR LOCATION: Endoplasmic reticulum lumen {ECO:0000305}.
Q10CT5	NTM1_ORYSJ	reviewed	Alpha N-terminal protein methyltransferase 1 (EC 2.1.1.244) (X-Pro-Lys N-terminal protein methyltransferase 1) (NTM1)	GO:0005737; GO:0006480; GO:0008168	
Q40723	RLGP2_ORYSJ	reviewed	Ras-related protein RGP2 (GTP-binding regulatory protein RGP2)	GO:0003924; GO:0005525; GO:0005886; GO:0006886; GO:0032482	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Lipid-anchor {ECO:0000305}; Cytoplasmic side {ECO:0000305}.
Q6ZBS8	TGL10_ORYSJ	reviewed	Transcription factor TGAL10 (bZIP transcription factor 64) (OsbZIP64)	GO:0003700; GO:0005634; GO:0006351; GO:0006952; GO:0043565	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00978}.
P55857	SUMO1_ORYSJ	reviewed	Small ubiquitin-related modifier 1 (OsSUMO1) (Ubiquitin-like protein SMT3)	GO:0005634; GO:0005737; GO:0016925; GO:0031386; GO:0044389	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Cytoplasm {ECO:0000250}.
Q10LG8	TLP6_ORYSJ	reviewed	Tubby-like F-box protein 6 (OsTLP6) (Tubby-like F-box protein 14) (OsTLP14)		
Q84MF1	STAD4_ORYSJ	reviewed	Acyl-[acyl-carrier-protein] desaturase 4, chloroplastic (EC 1.14.19.-)	GO:0006631; GO:0006633; GO:0009570; GO:0045300; GO:0046872	SUBCELLULAR LOCATION: Plastid, chloroplast {ECO:0000305}.
P31924	SUS1_ORYSJ	reviewed	Sucrose synthase 1 (OsSUS1) (EC 2.4.1.13) (Sucrose synthase 2) (RSs2) (Sucrose-UDP glucosyltransferase 1)	GO:0005985; GO:0010037; GO:0016157	
Q5Z8Y4	USP_ORYSJ	reviewed	UDP-sugar pyrophosphorylase (EC 2.7.7.64)	GO:0003983; GO:0005829; GO:0006011; GO:0009226; GO:0009555; GO:0010491; GO:0017103; GO:0033356; GO:0046398; GO:0046686; GO:0047338; GO:0047350; GO:0052573; GO:0090406	
Q32759	YCF70_ORYSJ	reviewed	Uncharacterized protein ycf70 (ORF89)	GO:0009507; GO:0009536	SUBCELLULAR LOCATION: Plastid, chloroplast.
Q7X660	YSL11_ORYSJ	reviewed	Probable metal-nicotianamine transporter YSL11 (Protein YELLOW STRIPE LIKE 11) (OsYSL11)	GO:0005886; GO:0016021; GO:0055085	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q7XHV0	CSLF9_ORYSJ	reviewed	Probable mixed-linked glucan synthase 9 (EC 2.4.1.-) (1,3;1,4-beta-D-glucan synthase 9) (Cellulose synthase-like protein F9) (OsCslF9)	GO:0000139; GO:0005794; GO:0005802; GO:0005886; GO:0009833; GO:0016021; GO:0016760; GO:0030244; GO:0051753; GO:0071555	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q7XKK6	ARFJ_ORYSJ	reviewed	Auxin response factor 10	GO:0003677; GO:0005634; GO:0006355; GO:0009734	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00326}.
Q69SP5	EREC1_ORYSJ	reviewed	LRR receptor-like serine/threonine-protein kinase ER1 (EC 2.7.11.1) (ERECTA homolog 1) (ER homolog 1) (OsER1) (Receptor-like cytoplasmic kinase 204) (OsRLCK204)	GO:0004674; GO:0005524; GO:0005886; GO:0016021; GO:0033612	SUBCELLULAR LOCATION: Cell membrane {ECO:0000255}; Single-pass type I membrane protein {ECO:0000255}.
Q5SMY5	GRXS2_ORYSJ	reviewed	Monothiol glutaredoxin-S2	GO:0005623; GO:0005737; GO:0009055; GO:0015035; GO:0045454; GO:0046872; GO:0051537	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
A3CG83	GRP1_ORYSJ	reviewed	Putative glycine-rich cell wall structural protein 1	GO:0005576; GO:0005618; GO:0071555	SUBCELLULAR LOCATION: Secreted, cell wall {ECO:0000305}.
Q0JR25	IBBR_ORYSJ	reviewed	Bowman-Birk type bran trypsin inhibitor (OSE727A) (Protein RBBI3-3) (RBTI)	GO:0004867; GO:0005576	
Q6H4N0	GT21_ORYSJ	reviewed	Probable glucuronosyltransferase Os02g0520750 (EC 2.4.-.-)	GO:0000139; GO:0006486; GO:0009834; GO:0010417; GO:0016021; GO:0016757; GO:0071555	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000250}; Single-pass type II membrane protein {ECO:0000250}.
Q943Q3	HS166_ORYSJ	reviewed	16.6 kDa heat shock protein (OsHsp16.6)	GO:0000302; GO:0005737; GO:0006457; GO:0009408; GO:0009651; GO:0043621; GO:0051082; GO:0051259	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}.
Q10P60	HS26P_ORYSJ	reviewed	26.7 kDa heat shock protein, chloroplastic (OsHsp26.7)	GO:0009408; GO:0009507	SUBCELLULAR LOCATION: Plastid, chloroplast {ECO:0000305}.
Q5NB82	NLP3_ORYSJ	reviewed	Protein NLP3 (AtNLP3) (NIN-like protein 3) (Nodule inception protein-like protein 3)	GO:0003677; GO:0005634	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00852}.
Q69T94	PT110_ORYSJ	reviewed	Probable inorganic phosphate transporter 1-10 (OsPT10) (OsPht1;10) (H(+)/Pi cotransporter)	GO:0006817; GO:0015293; GO:0016021	SUBCELLULAR LOCATION: Membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q6Z234	RIBA1_ORYSJ	reviewed	Probable bifunctional riboflavin biosynthesis protein RIBA 1, chloroplastic (OsRIBA1) [Includes: 3,4-dihydroxy-2-butanone 4-phosphate synthase (DHBP synthase) (EC 4.1.99.12); GTP cyclohydrolase-2 (EC 3.5.4.25) (GTP cyclohydrolase II)]	GO:0003935; GO:0005525; GO:0008686; GO:0009231; GO:0009507; GO:0046872	SUBCELLULAR LOCATION: Plastid, chloroplast {ECO:0000305}.
P0C440	RK14_ORYSJ	reviewed	50S ribosomal protein L14, chloroplastic	GO:0003735; GO:0005762; GO:0006412; GO:0009507; GO:0009536; GO:0070180	SUBCELLULAR LOCATION: Plastid, chloroplast.
Q653T6	SPS1_ORYSJ	reviewed	Solanesyl-diphosphate synthase 1, mitochondrial (OsSPS1) (EC 2.5.1.84) (All-trans-nonaprenyl-diphosphate synthase 1 (geranyl-diphosphate specific))	GO:0004311; GO:0005739; GO:0006744; GO:0008299; GO:0009507; GO:0009793; GO:0010236; GO:0046872; GO:0050347; GO:0052923	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:20421194}.
Q6K7G9	GUN8_ORYSJ	reviewed	Endoglucanase 8 (EC 3.2.1.4) (Endo-1,4-beta glucanase 8)	GO:0005576; GO:0008810; GO:0030245; GO:0071555	SUBCELLULAR LOCATION: Secreted {ECO:0000250}.
Q94CV1	OFP8_ORYSJ	reviewed	Transcription repressor OFP8 (OVATE family protein 8) (OsOFP8)	GO:0005634; GO:0005737; GO:0009742; GO:0045892; GO:1900457	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:27332964}. Cytoplasm {ECO:0000269|PubMed:27332964}. Note=Phosphorylated OFP8 shuttles from the nucleus to the cytoplasm where it is degraded by the proteasome. {ECO:0000269|PubMed:27332964}.
Q6ZFU6	NTRB_ORYSJ	reviewed	Thioredoxin reductase NTRB (EC 1.8.1.9) (NADPH-dependent thioredoxin reductase B) (OsNTRB)	GO:0004791; GO:0005737; GO:0019430	
Q2RBR1	PHT1B_ORYSJ	reviewed	Phototropin-1B (EC 2.7.11.1)	GO:0004674; GO:0005524; GO:0005634; GO:0005737; GO:0005886; GO:0006468; GO:0009882; GO:0018298	
Q7Y0F2	NRX12_ORYSJ	reviewed	Probable nucleoredoxin 1-2 (OsNrx1-2) (EC 1.8.1.8)	GO:0005623; GO:0045454; GO:0047134	
Q7Y0E8	NRX11_ORYSJ	reviewed	Probable nucleoredoxin 1-1 (OsNrx1-1) (EC 1.8.1.8)	GO:0005623; GO:0045454; GO:0047134	
Q6K7R9	RH48_ORYSJ	reviewed	DEAD-box ATP-dependent RNA helicase 48 (EC 3.6.4.13)	GO:0003723; GO:0003724; GO:0005524	
Q7XRH8	PT113_ORYSJ	reviewed	Putative inorganic phosphate transporter 1-13 (OsPT13) (OsPht1;13) (H(+)/Pi cotransporter)	GO:0006817; GO:0015293; GO:0016021	SUBCELLULAR LOCATION: Membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q8S1X8	GT14_ORYSJ	reviewed	Probable glucuronosyltransferase Os01g0926600 (EC 2.4.-.-)	GO:0000139; GO:0006486; GO:0009834; GO:0010417; GO:0016021; GO:0016757; GO:0071555	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000250}; Single-pass type II membrane protein {ECO:0000250}.
P0C386	NDHI_ORYSJ	reviewed	NAD(P)H-quinone oxidoreductase subunit I, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit I) (NDH subunit I) (NADH-plastoquinone oxidoreductase subunit I)	GO:0005506; GO:0008137; GO:0009535; GO:0009536; GO:0019684; GO:0048038; GO:0051539	SUBCELLULAR LOCATION: Plastid, chloroplast thylakoid membrane {ECO:0000255|HAMAP-Rule:MF_01351}; Peripheral membrane protein {ECO:0000255|HAMAP-Rule:MF_01351}.
Q67UQ7	MRS2B_ORYSJ	reviewed	Magnesium transporter MRS2-B	GO:0015095; GO:0015693; GO:0016021	SUBCELLULAR LOCATION: Membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q53LQ0	PDI11_ORYSJ	reviewed	Protein disulfide isomerase-like 1-1 (OsPDIL1-1) (EC 5.3.4.1) (Endosperm storage protein 2) (Protein ESP2)	GO:0003756; GO:0005623; GO:0005783; GO:0005788; GO:0006457; GO:0009960; GO:0034975; GO:0034976; GO:0045454	SUBCELLULAR LOCATION: Endoplasmic reticulum lumen {ECO:0000269|PubMed:20627947}. Note=Distributed asymmetrically within the cortical endoplasmic reticulum (ER) and largely restricted to the cisternal ER. {ECO:0000269|PubMed:20627947}.
Q69J40	NFYBA_ORYSJ	reviewed	Nuclear transcription factor Y subunit B-10 (OsNF-YB10) (Transcriptional activator HAP3F) (OsHAP3F)	GO:0005634; GO:0043565; GO:0045893; GO:0046982	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:26542958}.
Q9SDI4	PHT41_ORYSJ	reviewed	Probable anion transporter 1, chloroplastic (Phosphate transporter 4;1)	GO:0005315; GO:0005887; GO:0006811; GO:0009416; GO:0009535; GO:0009624; GO:0031969	SUBCELLULAR LOCATION: Plastid, chloroplast membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q6Z156	PHR2_ORYSJ	reviewed	Protein PHOSPHATE STARVATION RESPONSE 2 (OsPHR2)	GO:0003677; GO:0005634; GO:0005737	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:18263782, ECO:0000269|PubMed:24692424}. Cytoplasm {ECO:0000269|PubMed:24692424}. Note=Interaction with SPX4 trap PHR2 within the cytoplasm and affects the nuclear localization. {ECO:0000269|PubMed:24692424}.
Q0INY7	RBS1_ORYSJ	reviewed	Ribulose bisphosphate carboxylase small chain, chloroplastic (Ribulose bisphosphate carboxylase small chain C) (RuBisCO small subunit) (RuBisCO small subunit C) (EC 4.1.1.39)	GO:0004497; GO:0009507; GO:0009853; GO:0016984; GO:0019253	SUBCELLULAR LOCATION: Plastid, chloroplast.
Q2QMH2	RHD31_ORYSJ	reviewed	Protein ROOT HAIR DEFECTIVE 3 homolog 1 (EC 3.6.5.-) (Protein SEY1 homolog 2)	GO:0003924; GO:0005525; GO:0005737; GO:0005783; GO:0005789; GO:0007029; GO:0016021; GO:0016320	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000255|HAMAP-Rule:MF_03109}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_03109}.
Q0JLS6	RHD3_ORYSJ	reviewed	Protein ROOT HAIR DEFECTIVE 3 (EC 3.6.5.-) (Protein SEY1 homolog 1)	GO:0003924; GO:0005525; GO:0005737; GO:0005783; GO:0005789; GO:0007029; GO:0016021; GO:0016320	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000255|HAMAP-Rule:MF_03109}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_03109}.
Q10SM7	PX111_ORYSJ	reviewed	Peroxisomal membrane protein 11-1 (OsPEX11-1) (Peroxin-11-1)	GO:0005778; GO:0005779; GO:0016559; GO:0044375	SUBCELLULAR LOCATION: Peroxisome membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q2QTC2	PWD_ORYSJ	reviewed	Phosphoglucan, water dikinase, chloroplastic (EC 2.7.9.5)	GO:0005524; GO:0005982; GO:0009570; GO:0019200; GO:0046777; GO:0046872; GO:0102217; GO:0102219; GO:2001070	SUBCELLULAR LOCATION: Plastid, chloroplast. Note=Starch granules during starch mobilization in darkness. {ECO:0000250}.
Q01883	RAG1_ORYSJ	reviewed	Seed allergenic protein RAG1 (Seed allergenic protein RA17) (allergen Ory s aA_TI)	GO:0004867; GO:0005576; GO:0019863; GO:0045735	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
Q852K3	RFC5_ORYSJ	reviewed	Replication factor C subunit 5 (OsRFC5) (Activator 1 subunit 5)	GO:0003677; GO:0005524; GO:0005634; GO:0005663; GO:0006261	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q8L4E9	RH36_ORYSJ	reviewed	DEAD-box ATP-dependent RNA helicase 36 (EC 3.6.4.13)	GO:0003723; GO:0003724; GO:0005524; GO:0005634; GO:0006364	
Q75HJ0	RH37_ORYSJ	reviewed	DEAD-box ATP-dependent RNA helicase 37 (EC 3.6.4.13) (OsPL10a)	GO:0003723; GO:0003724; GO:0005524; GO:0005634; GO:0043186	
Q0DM51	RH3_ORYSJ	reviewed	DEAD-box ATP-dependent RNA helicase 3, chloroplastic (EC 3.6.4.13)	GO:0000373; GO:0003723; GO:0003724; GO:0005524; GO:0005634; GO:0005737; GO:0008270; GO:0009507; GO:0009658; GO:0042254	SUBCELLULAR LOCATION: Plastid, chloroplast {ECO:0000305}.
Q6AWY1	GRF8_ORYSJ	reviewed	Growth-regulating factor 8 (OsGRF8) (Transcription activator GRF8)	GO:0005524; GO:0005634; GO:0006351; GO:0006355; GO:0032502	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU01002}.
Q851K0	GL35_ORYSJ	reviewed	Germin-like protein 3-5	GO:0005618; GO:0030145; GO:0045735; GO:0048046	SUBCELLULAR LOCATION: Secreted, extracellular space, apoplast {ECO:0000250}.
Q2R0L0	LAC20_ORYSJ	reviewed	Laccase-20 (EC 1.10.3.2) (Benzenediol:oxygen oxidoreductase 20) (Diphenol oxidase 20) (Urishiol oxidase 20)	GO:0004322; GO:0005507; GO:0005886; GO:0006826; GO:0046274; GO:0048046; GO:0052716; GO:0055072	SUBCELLULAR LOCATION: Secreted, extracellular space, apoplast {ECO:0000305}.
Q2RB28	MIF1_ORYSJ	reviewed	Mini zinc finger protein 1 (OsMIF1)	GO:0005737; GO:0046872	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
B9EY52	KN13B_ORYSJ	reviewed	Kinesin-like protein KIN-13B	GO:0003777; GO:0005524; GO:0005871; GO:0005874; GO:0007018; GO:0008017; GO:0016887	
P0C0X5	PIN1B_ORYSJ	reviewed	Probable auxin efflux carrier component 1b (OsPIN1b) (OsPIN1c)	GO:0009734; GO:0016021; GO:0055085	SUBCELLULAR LOCATION: Membrane {ECO:0000255}; Multi-pass membrane protein {ECO:0000255}.
Q6Z8K4	MUB3_ORYSJ	reviewed	Membrane-anchored ubiquitin-fold protein 3 (Membrane-anchored ub-fold protein 3) (OsMUB3)	GO:0005886	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:Q9SH14}; Lipid-anchor {ECO:0000250|UniProtKB:Q9SH14}.
Q2QYY8	PHT1A_ORYSJ	reviewed	Phototropin-1A (EC 2.7.11.1) (Non-phototropic hypocotyl protein 1A) (OsNPH1a)	GO:0004674; GO:0005524; GO:0005634; GO:0005737; GO:0005886; GO:0006468; GO:0009882; GO:0018298	
Q851S7	PESC_ORYSJ	reviewed	Pescadillo homolog	GO:0000463; GO:0000466; GO:0005654; GO:0030687; GO:0043021; GO:0070545; GO:2000232	SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000255|HAMAP-Rule:MF_03028}. Nucleus, nucleoplasm {ECO:0000255|HAMAP-Rule:MF_03028}.
Q6ETW4	PMEI8_ORYSJ	reviewed	Pectinesterase inhibitor 8 (Pectin methylesterase inhibitor 8) (OsPMEI8)	GO:0046910; GO:0048046	SUBCELLULAR LOCATION: Secreted, extracellular space, apoplast {ECO:0000269|PubMed:26874295}.
Q84QY3	PLP1_ORYSJ	reviewed	Patatin-like protein 1 (OsPLP1) (EC 3.1.1.-)	GO:0004620; GO:0006952; GO:0016042; GO:0047372	
Q5QM06	NRH2_ORYSJ	reviewed	NRR repressor homolog 2	GO:0005634; GO:0006952; GO:0010112	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q5ZEF1}.
Q5Z8P2	PUS2_ORYSJ	reviewed	RNA pseudouridine synthase 2, chloroplastic (EC 5.4.99.-) (RNA pseudouridylate synthase 2) (RNA-uridine isomerase 2)	GO:0000455; GO:0003723; GO:0009507; GO:0009982	SUBCELLULAR LOCATION: Plastid, chloroplast {ECO:0000305}.
Q6L5B5	PTD_ORYSJ	reviewed	Protein PARTING DANCERS homolog (OsPTD) (EC 3.1.-.-) (Protein PARTING DANCERS homolog 1) (OsPTD1)	GO:0000712; GO:0007140; GO:0009555; GO:0010845; GO:0048236	SUBCELLULAR LOCATION: Chromosome {ECO:0000269|PubMed:31266799}. Nucleus {ECO:0000269|PubMed:30589140, ECO:0000269|PubMed:31266799}. Cytoplasm {ECO:0000269|PubMed:30589140}. Cell membrane {ECO:0000269|PubMed:30589140}. Note=Predominantly localized in the nucleus (PubMed:30589140). Localized in punctuate foci onto meiocyte chromosomes from leptotene to early pachytene with a maximal number of foci at zygotene (PubMed:31266799). {ECO:0000269|PubMed:30589140, ECO:0000269|PubMed:31266799}.
P51426	RL392_ORYSJ	reviewed	60S ribosomal protein L39-2	GO:0003735; GO:0006412; GO:0022625	
Q9AQW1	REL2_ORYSJ	reviewed	Protein ROLLING AND ERECT LEAF 2	GO:0005886; GO:0007275; GO:0030154; GO:0071249	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:27473144}; Peripheral membrane protein {ECO:0000305}.
Q10R17	PURA1_ORYSJ	reviewed	Adenylosuccinate synthetase 1, chloroplastic (AMPSase 1) (AdSS 1) (EC 6.3.4.4) (IMP--aspartate ligase 1)	GO:0000287; GO:0004019; GO:0005525; GO:0005737; GO:0009507; GO:0044208; GO:0046040	SUBCELLULAR LOCATION: Plastid, chloroplast {ECO:0000255|HAMAP-Rule:MF_03125}.
P12139	RK20_ORYSJ	reviewed	50S ribosomal protein L20, chloroplastic	GO:0000027; GO:0003735; GO:0005840; GO:0006412; GO:0009507; GO:0009536; GO:0019843	SUBCELLULAR LOCATION: Plastid, chloroplast.
Q69IL4	RF2A_ORYSJ	reviewed	Transcription factor RF2a	GO:0003677; GO:0003700; GO:0005634	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00978, ECO:0000269|PubMed:9311985}.
Q0DWT8	RH1_ORYSJ	reviewed	DEAD-box ATP-dependent RNA helicase 1 (EC 3.6.4.13)	GO:0003723; GO:0003724; GO:0005524; GO:0005634	
Q5Z974	FTSH1_ORYSJ	reviewed	ATP-dependent zinc metalloprotease FTSH 1, chloroplastic (OsFTSH1) (EC 3.4.24.-)	GO:0004176; GO:0004222; GO:0005524; GO:0006508; GO:0007049; GO:0009535; GO:0009941; GO:0010027; GO:0010205; GO:0010206; GO:0010304; GO:0016021; GO:0046872; GO:0051301	SUBCELLULAR LOCATION: Plastid, chloroplast thylakoid membrane {ECO:0000250}; Single-pass membrane protein {ECO:0000250}; Stromal side {ECO:0000250}.
Q5JME8	DI195_ORYSJ	reviewed	Protein DEHYDRATION-INDUCED 19 homolog 5 (OsDi19-5)		
Q5VNN5	DEF1B_ORYSJ	reviewed	Peptide deformylase 1B, chloroplastic (OsPDF1B) (PDF 1B) (EC 3.5.1.88)	GO:0005739; GO:0006412; GO:0009507; GO:0009570; GO:0031365; GO:0042586; GO:0043686; GO:0046872	SUBCELLULAR LOCATION: Plastid, chloroplast stroma {ECO:0000269|PubMed:18718933}. Mitochondrion {ECO:0000269|PubMed:18718933}.
Q7XZY1	GL32_ORYSJ	reviewed	Putative germin-like protein 3-2	GO:0005618; GO:0009506; GO:0010497; GO:0030145; GO:0045735; GO:0048046; GO:2000280	SUBCELLULAR LOCATION: Secreted, extracellular space, apoplast {ECO:0000250}.
