Entry	Entry name	Status	Protein names	Gene ontology IDs	Subcellular location [CC]
P54783	ALO_YEAST	reviewed	D-arabinono-1,4-lactone oxidase (ALO) (EC 1.1.3.37) (L-galactono-gamma-lactone oxidase)	GO:0003885; GO:0005739; GO:0005741; GO:0031307; GO:0034599; GO:0070485; GO:0071949	SUBCELLULAR LOCATION: Mitochondrion membrane. Note=Membrane-embedded.
Q06597	ARR2_YEAST	reviewed	Arsenical-resistance protein 2	GO:0004725; GO:0005634; GO:0005737; GO:0030611; GO:0046685	
P47138	DPH4_YEAST	reviewed	Diphthamide biosynthesis protein 4 (J protein type 3)	GO:0005634; GO:0005737; GO:0008198; GO:0017183	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}. Nucleus {ECO:0000269|PubMed:14562095}.
Q12320	GLO4_YEAST	reviewed	Hydroxyacylglutathione hydrolase, mitochondrial (EC 3.1.2.6) (Glyoxalase II) (Glx II)	GO:0004416; GO:0005739; GO:0005759; GO:0019243; GO:0046872	SUBCELLULAR LOCATION: Mitochondrion matrix.
P32476	ERG1_YEAST	reviewed	Squalene monooxygenase (EC 1.14.14.17) (Squalene epoxidase) (SE)	GO:0004506; GO:0005783; GO:0005789; GO:0005811; GO:0006696; GO:0008144; GO:0016021; GO:0016126; GO:0050660	SUBCELLULAR LOCATION: Microsome membrane {ECO:0000269|PubMed:9450962}; Multi-pass membrane protein {ECO:0000305}. Endoplasmic reticulum membrane {ECO:0000269|PubMed:9450962}; Multi-pass membrane protein {ECO:0000305}. Lipid droplet {ECO:0000269|PubMed:9450962}.
P23900	FPS1_YEAST	reviewed	Glycerol uptake/efflux facilitator protein	GO:0000324; GO:0000747; GO:0005737; GO:0005886; GO:0006071; GO:0006846; GO:0015168; GO:0015204; GO:0015254; GO:0015700; GO:0015791; GO:0015793; GO:0016021; GO:0046685; GO:0071944	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
P53892	IBD2_YEAST	reviewed	Protein IBD2 (Inhibition of bud division protein 2)	GO:0000922; GO:0005634; GO:0005737; GO:0007094; GO:0051301	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, spindle pole {ECO:0000269|PubMed:12072457}.
P40545	HIS4_YEAST	reviewed	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase (EC 5.3.1.16) (5-proFAR isomerase) (Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase)	GO:0000105; GO:0000162; GO:0003949; GO:0005634; GO:0005737	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
P43598	IGD1_YEAST	reviewed	Inhibitor of glycogen debranching 1	GO:0004857; GO:0005737; GO:0005978; GO:0045818	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}.
P17629	HPR1_YEAST	reviewed	THO complex subunit HPR1 (Hyperrecombination protein 1)	GO:0000445; GO:0000446; GO:0000781; GO:0003676; GO:0006283; GO:0006310; GO:0006368; GO:0006406; GO:0006974; GO:0016593; GO:0031124; GO:0045943; GO:0060090; GO:2001209	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11060033, ECO:0000269|PubMed:14562095}.
P23585	HXT2_YEAST	reviewed	High-affinity glucose transporter HXT2	GO:0000324; GO:0005351; GO:0005353; GO:0005355; GO:0005886; GO:0005887; GO:0015146; GO:0015149; GO:0015578; GO:0071944; GO:0098704; GO:1904659	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
P04911	H2A1_YEAST	reviewed	Histone H2A.1	GO:0000122; GO:0000788; GO:0000790; GO:0003677; GO:0006281; GO:0006325; GO:0006333; GO:0031298; GO:0046982; GO:0061587	SUBCELLULAR LOCATION: Nucleus. Chromosome.
P40565	IST3_YEAST	reviewed	U2 snRNP component IST3 (Increased sodium tolerance protein 3) (U2 snRNP protein SNU17)	GO:0000245; GO:0000349; GO:0000398; GO:0003723; GO:0005681; GO:0005686; GO:0005737; GO:0006406; GO:0070274	SUBCELLULAR LOCATION: Cytoplasm. Nucleus.
Q04746	KAR5_YEAST	reviewed	Nuclear fusion protein KAR5 (Factor-induced gene 3 protein) (Karyogamy protein 5)	GO:0000742; GO:0005739; GO:0005789; GO:0031301; GO:0031965; GO:0048288	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Multi-pass membrane protein. Nucleus membrane; Multi-pass membrane protein.
P43570	GYP8_YEAST	reviewed	GTPase-activating protein GYP8	GO:0005096; GO:0005622; GO:0005789; GO:0006888; GO:0016192; GO:0017137	
P28834	IDH1_YEAST	reviewed	Isocitrate dehydrogenase [NAD] subunit 1, mitochondrial (EC 1.1.1.41) (Isocitric dehydrogenase) (NAD(+)-specific ICDH)	GO:0000287; GO:0003723; GO:0004449; GO:0005739; GO:0005758; GO:0005759; GO:0005829; GO:0005962; GO:0006099; GO:0006102; GO:0006537; GO:0042645; GO:0051287	SUBCELLULAR LOCATION: Mitochondrion.
P46943	GUF1_YEAST	reviewed	Translation factor GUF1, mitochondrial (EC 3.6.5.-) (Elongation factor 4 homolog) (EF-4) (GTPase GUF1) (Ribosomal back-translocase)	GO:0003924; GO:0005525; GO:0005634; GO:0005739; GO:0005743; GO:0005759; GO:0006412; GO:0045727; GO:0097177	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000255|HAMAP-Rule:MF_03137, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:18442968}; Peripheral membrane protein {ECO:0000255|HAMAP-Rule:MF_03137, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:18442968}; Matrix side {ECO:0000255|HAMAP-Rule:MF_03137, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:18442968}.
Q06508	LOA1_YEAST	reviewed	Lysophosphatidic acid:oleoyl-CoA acyltransferase 1 (LPAAT) (Lysophosphatidic acid acyltransferase) (EC 2.3.1.51) (Vacuolar protein sorting-associated protein 66)	GO:0003841; GO:0005737; GO:0005783; GO:0005789; GO:0005811; GO:0006623; GO:0006629; GO:0016021; GO:0034389; GO:0035356; GO:0042171	SUBCELLULAR LOCATION: Lipid droplet {ECO:0000269|PubMed:21820081, ECO:0000269|PubMed:22090344}. Endoplasmic reticulum membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}. Note=Lipid droplets consist of a surface phospholipid monolayer and a hydrophobic interior. The latter makes embedding of proteins containing transmembrane segments difficult, and these may instead adopt a hairpin or monotonic conformation when associated with lipid droplet membranes. Always localizes to lipid droplets, irrespective of whether cells are grown on glucose or oleate.
P36005	KDX1_YEAST	reviewed	Serine/threonine-protein kinase KDX1 (EC 2.7.11.1) (Kinase dead X-talker protein 1) (MPK1-like protein kinase 1)	GO:0004693; GO:0005524; GO:0005634; GO:0006468	
Q9URQ5	HTL1_YEAST	reviewed	High temperature lethal protein 1 (Chromatin structure-remodeling complex protein HTL1)	GO:0000086; GO:0005634; GO:0006337; GO:0006338; GO:0006368; GO:0006974; GO:0016586	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12417720}.
Q07887	LDB18_YEAST	reviewed	Protein LDB18 (Low dye-binding protein 18)	GO:0000132; GO:0005869	
P06242	KIN28_YEAST	reviewed	Serine/threonine-protein kinase KIN28 (EC 2.7.11.23)	GO:0004672; GO:0004693; GO:0005524; GO:0005634; GO:0005675; GO:0005737; GO:0005829; GO:0006360; GO:0006366; GO:0006370; GO:0006468; GO:0007049; GO:0008353; GO:0045944; GO:0051301; GO:0070816; GO:0070985; GO:1900018; GO:1901921; GO:1903654; GO:1905866	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:14562095}.
P38753	HSE1_YEAST	reviewed	Class E vacuolar protein-sorting machinery protein HSE1	GO:0005768; GO:0006623; GO:0009306; GO:0010008; GO:0019904; GO:0032991; GO:0033565; GO:0043130; GO:0045324; GO:0046982; GO:0071985; GO:1903319; GO:1904669	SUBCELLULAR LOCATION: Endosome membrane {ECO:0000269|PubMed:12055639, ECO:0000269|PubMed:14562095}; Peripheral membrane protein {ECO:0000269|PubMed:12055639, ECO:0000269|PubMed:14562095}; Cytoplasmic side {ECO:0000269|PubMed:12055639, ECO:0000269|PubMed:14562095}.
P53059	MNT2_YEAST	reviewed	Alpha-1,3-mannosyltransferase MNT2 (EC 2.4.1.-)	GO:0000033; GO:0000139; GO:0000329; GO:0005794; GO:0006493; GO:0016021; GO:0071944	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000305}; Single-pass type II membrane protein {ECO:0000305}.
Q12039	HMI1_YEAST	reviewed	ATP-dependent DNA helicase HMI1, mitochondrial (EC 3.6.4.12)	GO:0000002; GO:0000725; GO:0003677; GO:0005524; GO:0005634; GO:0005739; GO:0005743; GO:0005759; GO:0006281; GO:0032042; GO:0043138	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000305|PubMed:10669756}; Peripheral membrane protein {ECO:0000305|PubMed:10669756}.
P00815	HIS2_YEAST	reviewed	Histidine biosynthesis trifunctional protein [Includes: Phosphoribosyl-AMP cyclohydrolase (EC 3.5.4.19); Phosphoribosyl-ATP pyrophosphohydrolase (EC 3.6.1.31); Histidinol dehydrogenase (HDH) (EC 1.1.1.23)]	GO:0000105; GO:0004399; GO:0004635; GO:0004636; GO:0005524; GO:0005737; GO:0008270; GO:0051287	
P32899	IMP3_YEAST	reviewed	U3 small nucleolar ribonucleoprotein protein IMP3 (U3 snoRNP protein IMP3) (Interacting with MPP10 protein 3)	GO:0005654; GO:0006364; GO:0019843; GO:0030515; GO:0030686; GO:0031167; GO:0032040; GO:0034457; GO:0042274	SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:10409734}.
P32478	HS150_YEAST	reviewed	Cell wall mannoprotein HSP150 (150 kDa heat shock glycoprotein) (Covalently-linked cell wall protein 7) (Protein with internal repeats 2)	GO:0005199; GO:0005576; GO:0005621; GO:0005829; GO:0009277; GO:0016887; GO:0031505	SUBCELLULAR LOCATION: Secreted, cell wall {ECO:0000269|PubMed:10209754, ECO:0000269|PubMed:15781460, ECO:0000269|PubMed:9192695, ECO:0000269|PubMed:9301021}. Note=Covalently attached to the cell wall.
P38174	MAP2_YEAST	reviewed	Methionine aminopeptidase 2 (MAP 2) (MetAP 2) (EC 3.4.11.18) (Peptidase M)	GO:0005634; GO:0005737; GO:0035551; GO:0046872; GO:0070006	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03175, ECO:0000269|PubMed:14562095}.
P39936	IF4F2_YEAST	reviewed	Eukaryotic initiation factor 4F subunit p130 (eIF-4F p130) (eIF4F p130) (eIF4G2) (mRNA cap-binding protein complex subunit p130)	GO:0000932; GO:0003729; GO:0003743; GO:0006413; GO:0010494; GO:0016281; GO:0031369; GO:0034063	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}.
Q04806	GTO3_YEAST	reviewed	Glutathione S-transferase omega-like 3 (EC 2.5.1.18)	GO:0004364; GO:0005737; GO:0006749	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:16936141}.
P53941	IMP4_YEAST	reviewed	U3 small nucleolar ribonucleoprotein protein IMP4 (U3 snoRNP protein IMP4) (Interacting with MPP10 protein 4)	GO:0005654; GO:0005730; GO:0006364; GO:0030515; GO:0030686; GO:0031167; GO:0032040; GO:0034457; GO:0042134; GO:0042274; GO:0043047	SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:10409734}.
P07264	LEUC_YEAST	reviewed	3-isopropylmalate dehydratase (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	GO:0003861; GO:0005829; GO:0009098; GO:0009316; GO:0010494; GO:0046872; GO:0051539	
Q06592	HPA2_YEAST	reviewed	Histone acetyltransferase HPA2 (EC 2.3.1.48)	GO:0004402; GO:0005737; GO:0006473; GO:0008080; GO:0042802	
Q99383	HRP1_YEAST	reviewed	Nuclear polyadenylated RNA-binding protein 4 (Cleavage factor IB) (CFIB)	GO:0000184; GO:0003723; GO:0003729; GO:0005634; GO:0005654; GO:0005737; GO:0005849; GO:0006378; GO:0010494; GO:0072423; GO:0098789; GO:1990904	SUBCELLULAR LOCATION: Cytoplasm. Nucleus.
Q02783	LPE10_YEAST	reviewed	Mitochondrial inner membrane magnesium transporter MFM1 (MRS2 function modulating factor 1)	GO:0005743; GO:0015095; GO:0015693; GO:0016021; GO:0045016	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:11254124, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:19756047}; Multi-pass membrane protein {ECO:0000269|PubMed:11254124, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:19756047}.
P39003	HXT6_YEAST	reviewed	High-affinity hexose transporter HXT6	GO:0005351; GO:0005353; GO:0005355; GO:0005739; GO:0005886; GO:0005887; GO:0008645; GO:0015149; GO:0015578; GO:0055085; GO:0071944; GO:0098704	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
P39924	HXT13_YEAST	reviewed	Hexose transporter HXT13	GO:0005351; GO:0005353; GO:0005355; GO:0005783; GO:0005887; GO:0008645; GO:0015149; GO:0015578; GO:0015795; GO:0015797; GO:0055085; GO:0098704	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
P40006	IRC22_YEAST	reviewed	Increased recombination centers protein 22	GO:0005783; GO:0005789; GO:0016021	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095}; Single-pass type I membrane protein {ECO:0000269|PubMed:14562095}.
Q04213	IOC4_YEAST	reviewed	ISWI one complex protein 4	GO:0006338; GO:0007062; GO:0036437	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:14562095}.
Q04659	CSM3_YEAST	reviewed	Chromosome segregation in meiosis protein 3	GO:0000076; GO:0003677; GO:0005634; GO:0005737; GO:0006281; GO:0007064; GO:0031298; GO:0034087; GO:0043111; GO:0043570; GO:0045132; GO:0048478	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:14562095}.
Q01574	ACS1_YEAST	reviewed	Acetyl-coenzyme A synthetase 1 (EC 6.2.1.1) (Acetate--CoA ligase 1) (Acyl-activating enzyme 1)	GO:0003987; GO:0005524; GO:0005634; GO:0005739; GO:0005783; GO:0005829; GO:0006085; GO:0016208; GO:0016573; GO:0016880; GO:0019427; GO:0019654	SUBCELLULAR LOCATION: Microsome {ECO:0000305}. Cytoplasm. Mitochondrion. Nucleus.
P40053	AIM9_YEAST	reviewed	Altered inheritance of mitochondria protein 9, mitochondrial (Found in mitochondrial proteome protein 29)	GO:0005739	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:14562095}.
P37254	ADCS_YEAST	reviewed	Aminodeoxychorismate synthase (ADC synthase) (EC 2.6.1.85) (P-aminobenzoic acid synthase) (PABA synthase) (Para-aminobenzoate synthase)	GO:0005737; GO:0006541; GO:0008153; GO:0046654; GO:0046656; GO:0046820	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}.
P40416	ATM1_YEAST	reviewed	Iron-sulfur clusters transporter ATM1, mitochondrial	GO:0005524; GO:0005739; GO:0005743; GO:0006879; GO:0016021; GO:0016226; GO:0016887; GO:0042626; GO:0048250	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:24604199, ECO:0000269|PubMed:7828591}; Multi-pass membrane protein {ECO:0000255|PROSITE-ProRule:PRU00441, ECO:0000269|PubMed:24604199, ECO:0000269|PubMed:7828591}.
P13586	ATC1_YEAST	reviewed	Calcium-transporting ATPase 1 (EC 7.2.2.10) (Bypass SOD defects protein 1) (Golgi Ca(2+)-ATPase)	GO:0000139; GO:0005388; GO:0005509; GO:0005524; GO:0005794; GO:0006816; GO:0006828; GO:0006874; GO:0008553; GO:0015410; GO:0016021; GO:0016236; GO:0030026; GO:0070588	SUBCELLULAR LOCATION: Golgi apparatus membrane; Multi-pass membrane protein.
P07347	ARD1_YEAST	reviewed	N-terminal acetyltransferase A complex catalytic subunit ARD1 (NatA complex subunit ARD1) (EC 2.3.1.255) (Arrest-defective protein 1)	GO:0006474; GO:0016573; GO:0017198; GO:0018002; GO:0031415; GO:0042802; GO:0061606; GO:1990189; GO:1990190	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}.
P0CD90	AQY2_YEAST	reviewed	Aquaporin-like protein 2 (Truncated aquaporin-2)	GO:0005789; GO:0005829; GO:0005886; GO:0006833; GO:0015250; GO:0016021; GO:0055085	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095}; Multi-pass membrane protein {ECO:0000269|PubMed:14562095}. Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000269|PubMed:14562095}.
Q05521	DPP1_YEAST	reviewed	Diacylglycerol pyrophosphate phosphatase 1 (DGPP phosphatase) (EC 3.1.3.81) (Phosphatidate phosphatase) (EC 3.1.3.4)	GO:0000329; GO:0000810; GO:0006644; GO:0008195; GO:0016021	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000269|PubMed:11139591, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:8567632}; Multi-pass membrane protein {ECO:0000269|PubMed:11139591, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:8567632}.
P14922	CYC8_YEAST	reviewed	General transcriptional corepressor CYC8 (Glucose repression mediator protein CYC8)	GO:0000122; GO:0003713; GO:0003714; GO:0005634; GO:0006338; GO:0016584; GO:0017053; GO:0035955; GO:0042826; GO:0045944; GO:0090568; GO:2000531; GO:2001020	SUBCELLULAR LOCATION: Nucleus.
P24720	MNE1_YEAST	reviewed	Protein MNE1	GO:0000372; GO:0005737; GO:0005739; GO:0005759; GO:0090615; GO:1990904	
P42951	LSB6_YEAST	reviewed	Phosphatidylinositol 4-kinase LSB6 (PI4-kinase) (PtdIns-4-kinase) (EC 2.7.1.67) (LAS seventeen-binding protein 6) (LAS17-binding protein 6)	GO:0000329; GO:0004430; GO:0005524; GO:0005737; GO:0005768; GO:0005802; GO:0005886; GO:0007030; GO:0007032; GO:0046854; GO:0046872	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:12361950}; Peripheral membrane protein {ECO:0000269|PubMed:12361950}. Vacuole membrane {ECO:0000269|PubMed:12361950, ECO:0000269|PubMed:12523934}; Peripheral membrane protein {ECO:0000269|PubMed:12361950, ECO:0000269|PubMed:12523934}. Note=Located at both the plasma and vacuolar membrane. {ECO:0000269|PubMed:12361950, ECO:0000269|PubMed:12523934}.
P25038	IF2M_YEAST	reviewed	Translation initiation factor IF-2, mitochondrial (IF-2(Mt)) (IF-2Mt) (IF2(mt))	GO:0000049; GO:0003743; GO:0003924; GO:0005525; GO:0005634; GO:0005739; GO:0006413; GO:0032543; GO:0070124; GO:0071944	SUBCELLULAR LOCATION: Mitochondrion.
P48362	HGH1_YEAST	reviewed	Protein HGH1 (HMG1/2 protein homolog)	GO:0005634; GO:0005737	
P01094	IPA3_YEAST	reviewed	Protease A inhibitor 3 (Proteinase inhibitor I(A)3) (Proteinase yscA-inhibitor) (Saccharopepsin inhibitor)	GO:0002020; GO:0004866; GO:0005634; GO:0005737; GO:0005773; GO:0007039; GO:0010951; GO:0019828; GO:0032991	
P0CY07	HMAL1_YEAST	reviewed	Silenced mating-type protein ALPHA1 (MATalpha1 protein) (Alpha-1 activator)	GO:0003713; GO:0005634; GO:0006357; GO:0007532; GO:0008301; GO:0045895	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00655}.
P38703	LAG1_YEAST	reviewed	Ceramide synthase LAG1 (EC 2.3.1.-) (Longevity assurance factor 1) (Longevity assurance gene 1 protein) (Longevity assurance protein 1) (Sphingosine N-acyltransferase LAG1) (EC 2.3.1.24)	GO:0001302; GO:0005783; GO:0005789; GO:0016021; GO:0046513; GO:0050291; GO:0061576	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
P09620	KEX1_YEAST	reviewed	Pheromone-processing carboxypeptidase KEX1 (EC 3.4.16.6) (Carboxypeptidase D) (Killer expression defective protein 1)	GO:0000324; GO:0004185; GO:0005802; GO:0006915; GO:0016021; GO:0051603	SUBCELLULAR LOCATION: Golgi apparatus, trans-Golgi network membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:1469044}; Single-pass type I membrane protein {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:1469044}.
P32458	CDC11_YEAST	reviewed	Cell division control protein 11	GO:0000144; GO:0000281; GO:0000915; GO:0000917; GO:0001400; GO:0003924; GO:0005200; GO:0005525; GO:0005619; GO:0005628; GO:0005829; GO:0005876; GO:0005881; GO:0005935; GO:0005940; GO:0010314; GO:0015630; GO:0030011; GO:0031105; GO:0032160; GO:0032186; GO:0042802; GO:0043332; GO:0045860; GO:0061640; GO:0070273; GO:0072687; GO:0097271	SUBCELLULAR LOCATION: Membrane {ECO:0000269|PubMed:14562095}. Bud neck {ECO:0000269|PubMed:14562095}. Note=Present at the bud neck during cell division. Interacts with phosphatidylinositol 4-phosphate and phosphatidylinositol 5-phosphate (PI(4)P and PI(5)P).
Q2V2P8	CENPW_YEAST	reviewed	Inner kinetochore subunit WIP1 (CENP-W homolog) (Constitutive centromere-associated network protein WIP1) (W-like protein 1)	GO:0000776; GO:0000777; GO:0005634; GO:0007059; GO:0019237	SUBCELLULAR LOCATION: Nucleus {ECO:0000305|PubMed:22561346}. Chromosome, centromere, kinetochore {ECO:0000305|PubMed:22561346}.
P22135	ATP12_YEAST	reviewed	Protein ATP12, mitochondrial	GO:0005739; GO:0005758; GO:0019904; GO:0033615	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:16823961, ECO:0000269|PubMed:1826907}. Mitochondrion intermembrane space {ECO:0000269|PubMed:22984289}. Note=Mitochondrial, either as a constituent of the matrix, or in tenous association with the internal side of the inner membrane.
Q12018	CDC53_YEAST	reviewed	Cell division control protein 53 (Cullin-A) (E3 ubiquitin ligase complex SCF subunit CDC53)	GO:0000082; GO:0000086; GO:0003688; GO:0005634; GO:0005737; GO:0006511; GO:0016567; GO:0019005; GO:0030674; GO:0031146; GO:0031461; GO:0031625; GO:0043161; GO:0051301	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}. Nucleus {ECO:0000269|PubMed:14562095}.
P50082	AMA1_YEAST	reviewed	Meiosis-specific APC/C activator protein AMA1 (Activator of meiotic APC/C protein 1) (Sporulation-specific protein 70)	GO:0005680; GO:0006508; GO:0007127; GO:0007130; GO:0010997; GO:0030437; GO:0030476; GO:0044778; GO:0045132; GO:0045732; GO:0051301; GO:1904668; GO:1905786; GO:1990757	
P36000	AP1B1_YEAST	reviewed	AP-1 complex subunit beta-1 (Beta-1-adaptin) (Clathrin assembly protein complex 1 beta-1 large chain) (Clathrin assembly protein large beta-1 chain)	GO:0005829; GO:0005886; GO:0005905; GO:0006886; GO:0006896; GO:0016192; GO:0030121; GO:0030276	SUBCELLULAR LOCATION: Cell membrane. Membrane, coated pit; Peripheral membrane protein; Cytoplasmic side. Note=Component of the coat surrounding the cytoplasmic face of coated vesicles in the plasma membrane.
Q04895	DAL4_YEAST	reviewed	Allantoin permease (Allantoin transport protein)	GO:0000256; GO:0000324; GO:0005274; GO:0005886; GO:0006144; GO:0015205; GO:0015720; GO:0016021	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
P38113	ADH5_YEAST	reviewed	Alcohol dehydrogenase 5 (EC 1.1.1.1) (Alcohol dehydrogenase V)	GO:0000947; GO:0004022; GO:0005634; GO:0005737; GO:0006067; GO:0006116; GO:0008270; GO:0043458	
P08004	CHS1_YEAST	reviewed	Chitin synthase 1 (EC 2.4.1.16) (Chitin-UDP acetyl-glucosaminyl transferase 1)	GO:0000918; GO:0000920; GO:0004100; GO:0005886; GO:0006031; GO:0016021; GO:0030428; GO:0031505; GO:0045009; GO:0071944	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.
Q12429	DPH6_YEAST	reviewed	Diphthine--ammonia ligase (EC 6.3.1.14) (Diphthamide synthase) (Diphthamide synthetase)	GO:0005524; GO:0005737; GO:0017178; GO:0017183	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}.
P38068	GLRX7_YEAST	reviewed	Monothiol glutaredoxin-7	GO:0000324; GO:0004362; GO:0005794; GO:0005796; GO:0005801; GO:0009055; GO:0015035; GO:0016021; GO:0034599; GO:0045454; GO:0046872; GO:0051537	
Q08496	DIA2_YEAST	reviewed	Protein DIA2 (Digs into agar protein 2)	GO:0000781; GO:0001403; GO:0003688; GO:0005634; GO:0006275; GO:0006348; GO:0006511; GO:0007049; GO:0016567; GO:0019005; GO:0030466; GO:0031146; GO:0043624	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
Q06567	MCP2_YEAST	reviewed	ABC1 family protein MCP2 (MDM10-complementing protein 2) (MIOREX complex component 13) (Mitochondrial organization of gene expression protein 13)	GO:0005739; GO:0005743; GO:0007005; GO:0032592; GO:0055088	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:16823961}. Mitochondrion inner membrane {ECO:0000269|PubMed:23781023}; Single-pass membrane protein {ECO:0000255}.
Q9ZZW7	MBI3_YEAST	reviewed	Cytochrome b mRNA maturase bI3	GO:0000372; GO:0003723; GO:0004519; GO:0005739; GO:0005750; GO:0006122; GO:0008121; GO:0016021; GO:0020037; GO:0045153; GO:0090615	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
P35724	MNR2_YEAST	reviewed	Manganese resistance protein MNR2	GO:0000329; GO:0010961; GO:0015095; GO:0016020; GO:0016021; GO:1990816	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
Q04472	MGR3_YEAST	reviewed	Mitochondrial inner membrane i-AAA protease supercomplex subunit MGR3 (Mitochondrial genome-required protein 3)	GO:0005739; GO:0005743; GO:0006515; GO:0016021; GO:0031942; GO:0051787	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
P27810	KTR1_YEAST	reviewed	Alpha-1,2 mannosyltransferase KTR1 (EC 2.4.1.-)	GO:0000026; GO:0000032; GO:0000139; GO:0000324; GO:0000329; GO:0005794; GO:0006487; GO:0006493; GO:0016021	SUBCELLULAR LOCATION: Golgi apparatus membrane; Single-pass type II membrane protein.
Q04949	DYN3_YEAST	reviewed	Cytoplasmic dynein intermediate light chain DYN3 (Dynein protein 3)	GO:0003777; GO:0005868; GO:0005881; GO:0030473	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:15642746}. Note=Concentrates at motile dots in the cytoplasm corresponding to the plus ends of cytoplasmic microtubules.
P53337	ERV29_YEAST	reviewed	ER-derived vesicles protein ERV29	GO:0005783; GO:0005789; GO:0006888; GO:0016021; GO:0030134; GO:0097020	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:11157978}; Multi-pass membrane protein {ECO:0000269|PubMed:11157978}.
P07262	DHE4_YEAST	reviewed	NADP-specific glutamate dehydrogenase 1 (NADP-GDH 1) (EC 1.4.1.4) (NADP-dependent glutamate dehydrogenase 1)	GO:0004354; GO:0005634; GO:0005737; GO:0005829; GO:0006537; GO:0019676	
